,Power
24027,941
24028,702
24029,1094
24030,929
24031,673
24032,632
24033,1042
24034,2862
24035,2441
24036,1950
24037,1005
24038,375
24039,1485
24040,1305
24041,1159
24042,546
24043,767
24044,1360
24045,1272
24046,908
24047,1367
24048,730
24049,996
24050,798
24051,652
24052,829
24053,827
24054,924
24055,560
24056,411
24057,1375
24058,-3829
24059,2083
24060,1184
24061,3126
24062,1226
24063,2055
24064,1486
24065,1373
24066,1310
24067,893
24068,1018
24069,1141
24070,935
24071,771
24072,589
24073,1301
24074,788
24075,1244
24076,406
24077,1368
24078,743
24079,819
24080,1416
24081,1472
24082,-4
24083,2512
24084,3612
24085,821
24086,1295
24087,1024
24088,1029
24089,1397
24090,1043
24091,919
24092,1184
24093,1239
24094,726
24095,646
24096,778
24097,1013
24098,941
24099,1145
24100,648
24101,1163
24102,735
24103,907
24104,1184
24105,174
24106,1290
24107,435
24108,1578
24109,2751
24110,3094
24111,2272
24112,676
24113,970
24114,913
24115,571
24116,236
24117,468
24118,744
24119,871
24120,1052
24121,860
24122,982
24123,1161
24124,1484
24125,620
24126,862
24127,898
24128,988
24129,573
24130,3850
24131,-517
24132,-408
24133,942
24134,2122
24135,1227
24136,1957
24137,1140
24138,999
24139,1211
24140,903
24141,510
24142,204
24143,1588
24144,1166
24145,1156
24146,1200
24147,720
24148,1682
24149,1148
24150,773
24151,717
24152,878
24153,802
24154,1287
24155,-1749
24156,3233
24157,1049
24158,2091
24159,3157
24160,1223
24161,1571
24162,1292
24163,712
24164,1075
24165,1040
24166,695
24167,648
24168,1298
24169,828
24170,1650
24171,509
24172,1193
24173,762
24174,596
24175,1050
24176,774
24177,1295
24178,2345
24179,1661
24180,3299
24181,3733
24182,-693
24183,2355
24184,986
24185,798
24186,386
24187,738
24188,703
24189,566
24190,1362
24191,832
24192,1505
24193,1096
24194,978
24195,423
24196,325
24197,827
24198,843
24199,859
24200,642
24201,1055
24202,1761
24203,-753
24204,766
24205,-48
24206,1491
24207,-622
24208,473
24209,1204
24210,1084
24211,839
24212,1108
24213,802
24214,1097
24215,891
24216,1321
24217,914
24218,1015
24219,1293
24220,1154
24221,1566
24222,548
24223,783
24224,1189
24225,1471
24226,1309
24227,211
24228,1659
24229,2907
24230,1721
24231,2089
24232,178
24233,658
24234,560
24235,1127
24236,1069
24237,252
24238,426
24239,1388
24240,935
24241,611
24242,749
24243,809
24244,900
24245,812
24246,1112
24247,552
24248,902
24249,1586
24250,530
24251,67
24252,150
24253,2820
24254,1908
24255,1290
24256,496
24257,1087
24258,714
24259,495
24260,1158
24261,1423
24262,834
24263,1353
24264,987
24265,615
24266,973
24267,932
24268,958
24269,723
24270,844
24271,1436
24272,725
24273,2782
24274,2656
24275,3818
24276,1136
24277,2536
24278,3233
24279,1313
24280,353
24281,838
24282,1379
24283,1018
24284,1037
24285,986
24286,1280
24287,1345
24288,1089
24289,1084
24290,920
24291,1282
24292,802
24293,597
24294,905
24295,1263
24296,741
24297,1739
24298,3031
24299,1711
24300,3124
24301,875
24302,1644
24303,1187
24304,1606
24305,262
24306,1138
24307,920
24308,825
24309,489
24310,982
24311,1001
24312,1041
24313,1108
24314,398
24315,1101
24316,797
24317,966
24318,1025
24319,627
24320,983
24321,1810
24322,799
24323,1382
24324,3432
24325,88
24326,2043
24327,1837
24328,-64
24329,832
24330,902
24331,1191
24332,1023
24333,1064
24334,1291
24335,1932
24336,916
24337,1132
24338,1262
24339,841
24340,433
24341,614
24342,663
24343,1101
24344,758
24345,2362
24346,-205
24347,1062
24348,183
24349,3000
24350,1254
24351,69
24352,1188
24353,1111
24354,839
24355,745
24356,987
24357,676
24358,1034
24359,962
24360,1103
24361,602
24362,1098
24363,524
24364,1335
24365,879
24366,658
24367,1216
24368,1285
24369,346
24370,2896
24371,2201
24372,2516
24373,3119
24374,1857
24375,2504
24376,1306
24377,1154
24378,726
24379,969
24380,368
24381,1157
24382,1163
24383,1590
24384,1044
24385,990
24386,607
24387,961
24388,974
24389,983
24390,962
24391,664
24392,1356
24393,317
24394,1535
24395,161
24396,768
24397,2599
24398,2366
24399,3155
24400,1220
24401,506
24402,711
24403,1338
24404,1237
24405,622
24406,1014
24407,420
24408,969
24409,1090
24410,951
24411,953
24412,971
24413,832
24414,613
24415,618
24416,920
24417,1264
24418,1611
24419,397
24420,579
24421,4665
24422,2134
24423,1890
24424,1991
24425,715
24426,1072
24427,1083
24428,103
24429,129
24430,927
24431,615
24432,535
24433,722
24434,1406
24435,819
24436,1025
24437,335
24438,853
24439,829
24440,837
24441,1391
24442,-506
24443,746
24444,3498
24445,3578
24446,1480
24447,1534
24448,1999
24449,878
24450,781
24451,814
24452,1040
24453,1066
24454,833
24455,660
24456,1573
24457,1788
24458,815
24459,1534
24460,1179
24461,343
24462,1022
24463,765
24464,772
24465,1484
24466,1845
24467,820
24468,3862
24469,997
24470,1152
24471,1293
24472,676
24473,1556
24474,892
24475,834
24476,1140
24477,1056
24478,1011
24479,813
24480,1302
24481,1123
24482,325
24483,1089
24484,1303
24485,702
24486,418
24487,1072
24488,969
24489,1162
24490,-258
24491,4205
24492,2530
24493,110
24494,782
24495,215
24496,773
24497,1215
24498,741
24499,926
24500,1374
24501,1071
24502,991
24503,968
24504,987
24505,777
24506,651
24507,607
24508,407
24509,834
24510,529
24511,652
24512,1499
24513,1320
24514,794
24515,426
24516,-22
24517,1013
24518,2225
24519,1569
24520,1568
24521,1301
24522,1165
24523,1302
24524,1058
24525,768
24526,762
24527,915
24528,936
24529,1173
24530,788
24531,1313
24532,680
24533,1181
24534,845
24535,948
24536,633
24537,1188
24538,-33
24539,2703
24540,1843
24541,1556
24542,712
24543,1074
24544,1266
24545,1590
24546,1195
24547,917
24548,809
24549,1319
24550,573
24551,1281
24552,913
24553,1431
24554,846
24555,408
24556,1062
24557,1259
24558,1077
24559,539
24560,1145
24561,1134
24562,3822
24563,2555
24564,2775
24565,3031
24566,3381
24567,1865
24568,1592
24569,1003
24570,817
24571,808
24572,546
24573,787
24574,1449
24575,739
24576,419
24577,534
24578,1205
24579,1652
24580,769
24581,524
24582,1024
24583,637
24584,718
24585,929
24586,590
24587,3099
24588,943
24589,2923
24590,792
24591,2615
24592,494
24593,1541
24594,944
24595,948
24596,761
24597,866
24598,1425
24599,1161
24600,1267
24601,1554
24602,629
24603,1392
24604,969
24605,960
24606,810
24607,954
24608,1144
24609,1149
24610,1543
24611,2100
24612,528
24613,1217
24614,2668
24615,2
24616,1414
24617,1092
24618,930
24619,1343
24620,877
24621,835
24622,911
24623,910
24624,1148
24625,1131
24626,1162
24627,538
24628,1729
24629,901
24630,1210
24631,599
24632,681
24633,1274
24634,2589
24635,4978
24636,1391
24637,1145
24638,1575
24639,615
24640,1082
24641,994
24642,746
24643,680
24644,811
24645,1413
24646,1301
24647,-102
24648,1209
24649,1042
24650,810
24651,796
24652,1044
24653,1276
24654,519
24655,392
24656,456
24657,1017
24658,322
24659,-799
24660,2463
24661,-1213
24662,618
24663,10
24664,1539
24665,545
24666,902
24667,934
24668,283
24669,1113
24670,1122
24671,1177
24672,666
24673,1538
24674,853
24675,836
24676,528
24677,1159
24678,762
24679,1295
24680,1283
24681,2158
24682,785
24683,1545
24684,1224
24685,478
24686,1557
24687,74
24688,1567
24689,1048
24690,1117
24691,972
24692,1365
24693,719
24694,920
24695,743
24696,1419
24697,997
24698,834
24699,955
24700,786
24701,1587
24702,737
24703,638
24704,1298
24705,1489
24706,1756
24707,1732
24708,3900
24709,1316
24710,1380
24711,3473
24712,901
24713,917
24714,805
24715,1116
24716,1612
24717,596
24718,976
24719,1228
24720,769
24721,839
24722,816
24723,645
24724,1119
24725,956
24726,677
24727,882
24728,827
24729,1130
24730,820
24731,3482
24732,803
24733,2630
24734,1353
24735,2649
24736,1474
24737,1153
24738,604
24739,873
24740,893
24741,1047
24742,1172
24743,1212
24744,801
24745,630
24746,746
24747,900
24748,613
24749,575
24750,415
24751,618
24752,1107
24753,1511
24754,1863
24755,2677
24756,1428
24757,1343
24758,432
24759,2563
24760,409
24761,985
24762,1040
24763,1410
24764,874
24765,1284
24766,1034
24767,1526
24768,697
24769,650
24770,1447
24771,1471
24772,409
24773,1619
24774,759
24775,685
24776,610
24777,1145
24778,4670
24779,4310
24780,1832
24781,-485
24782,1108
24783,-55
24784,749
24785,793
24786,460
24787,1186
24788,1024
24789,1354
24790,844
24791,297
24792,961
24793,792
24794,1110
24795,781
24796,1523
24797,780
24798,1003
24799,985
24800,1125
24801,1374
24802,1104
24803,238
24804,3562
24805,1250
24806,1376
24807,201
24808,1220
24809,1080
24810,1285
24811,826
24812,1385
24813,467
24814,770
24815,752
24816,1000
24817,838
24818,1188
24819,327
24820,1303
24821,1160
24822,961
24823,793
24824,1186
24825,1606
24826,2676
24827,2911
24828,2149
24829,4172
24830,-1294
24831,2404
24832,1556
24833,1117
24834,822
24835,742
24836,904
24837,1299
24838,593
24839,764
24840,632
24841,806
24842,563
24843,1203
24844,1041
24845,644
24846,1324
24847,738
24848,937
24849,1499
24850,2219
24851,3117
24852,1896
24853,4023
24854,2794
24855,-683
24856,830
24857,784
24858,1109
24859,1493
24860,735
24861,566
24862,1116
24863,756
24864,1104
24865,1030
24866,749
24867,1009
24868,1195
24869,496
24870,691
24871,1010
24872,451
24873,1381
24874,1072
24875,2940
24876,3442
24877,4833
24878,1346
24879,1129
24880,1251
24881,1029
24882,592
24883,1000
24884,535
24885,1247
24886,930
24887,745
24888,838
24889,1035
24890,1883
24891,399
24892,1357
24893,948
24894,874
24895,977
24896,1073
24897,1134
24898,1137
24899,664
24900,383
24901,1876
24902,1692
24903,1123
24904,2085
24905,913
24906,1128
24907,925
24908,1063
24909,831
24910,1119
24911,1247
24912,886
24913,906
24914,623
24915,612
24916,1331
24917,763
24918,1077
24919,1007
24920,1244
24921,1124
24922,1746
24923,996
24924,2125
24925,1149
24926,542
24927,1789
24928,258
24929,1290
24930,419
24931,1402
24932,1612
24933,1025
24934,680
24935,945
24936,1095
24937,1366
24938,1350
24939,1071
24940,859
24941,1635
24942,1363
24943,784
24944,439
24945,1221
24946,1117
24947,2599
24948,4146
24949,1650
24950,693
24951,860
24952,1555
24953,913
24954,1075
24955,1082
24956,967
24957,1199
24958,1058
24959,793
24960,925
24961,1248
24962,1044
24963,1362
24964,1046
24965,1457
24966,754
24967,931
24968,1045
24969,430
24970,3943
24971,2669
24972,1654
24973,3285
24974,1112
24975,1541
24976,1082
24977,876
24978,1591
24979,857
24980,413
24981,946
24982,775
24983,1153
24984,907
24985,1211
24986,822
24987,668
24988,687
24989,1268
24990,1110
24991,893
24992,1294
24993,510
24994,480
24995,2267
24996,1271
24997,1856
24998,1980
24999,2629
25000,182
25001,564
25002,713
25003,804
25004,921
25005,1041
25006,1263
25007,1146
25008,969
25009,468
25010,836
25011,1113
25012,873
25013,1372
25014,1322
25015,1187
25016,894
25017,837
25018,1636
25019,3810
25020,2059
25021,2567
25022,2204
25023,1472
25024,2060
25025,1317
25026,716
25027,696
25028,976
25029,875
25030,440
25031,736
25032,1274
25033,1395
25034,419
25035,908
25036,1161
25037,1017
25038,742
25039,491
25040,1051
25041,1822
25042,1657
25043,1719
25044,1141
25045,-799
25046,2577
25047,2267
25048,701
25049,546
25050,950
25051,760
25052,1312
25053,1349
25054,1034
25055,892
25056,712
25057,669
25058,1486
25059,948
25060,1265
25061,1191
25062,748
25063,688
25064,777
25065,1262
25066,1396
25067,3617
25068,232
25069,-80
25070,2380
25071,1504
25072,1973
25073,961
25074,1055
25075,1334
25076,723
25077,1224
25078,1059
25079,624
25080,1284
25081,1298
25082,520
25083,903
25084,944
25085,948
25086,796
25087,1073
25088,800
25089,479
25090,1758
25091,4223
25092,1190
25093,1592
25094,141
25095,1482
25096,1687
25097,322
25098,983
25099,893
25100,984
25101,516
25102,946
25103,1561
25104,830
25105,1320
25106,1516
25107,139
25108,997
25109,1178
25110,970
25111,824
25112,640
25113,2023
25114,2431
25115,3522
25116,886
25117,1763
25118,659
25119,3180
25120,772
25121,1424
25122,1104
25123,1242
25124,509
25125,855
25126,1634
25127,680
25128,1363
25129,747
25130,948
25131,573
25132,1169
25133,675
25134,684
25135,1020
25136,1052
25137,1358
25138,1757
25139,2223
25140,2498
25141,3993
25142,1950
25143,1820
25144,-36
25145,850
25146,974
25147,948
25148,1410
25149,714
25150,1102
25151,1087
25152,1346
25153,425
25154,826
25155,353
25156,1058
25157,657
25158,943
25159,1014
25160,1111
25161,1534
25162,513
25163,-1114
25164,990
25165,2125
25166,2497
25167,2251
25168,1006
25169,1133
25170,563
25171,1383
25172,963
25173,1003
25174,1007
25175,824
25176,1185
25177,1116
25178,1047
25179,394
25180,774
25181,810
25182,884
25183,540
25184,1296
25185,1417
25186,1501
25187,3266
25188,-260
25189,2637
25190,3897
25191,320
25192,514
25193,1136
25194,1113
25195,1295
25196,316
25197,263
25198,1084
25199,979
25200,1172
25201,1234
25202,1136
25203,659
25204,884
25205,1413
25206,842
25207,1141
25208,992
25209,931
25210,2701
25211,1166
25212,1943
25213,286
25214,1144
25215,2468
25216,1099
25217,908
25218,1069
25219,1342
25220,580
25221,798
25222,1232
25223,1034
25224,791
25225,1050
25226,486
25227,1006
25228,1827
25229,965
25230,694
25231,883
25232,1801
25233,837
25234,1113
25235,4582
25236,976
25237,789
25238,3836
25239,1660
25240,1118
25241,1301
25242,820
25243,943
25244,1409
25245,1141
25246,1120
25247,1087
25248,892
25249,866
25250,1022
25251,834
25252,682
25253,782
25254,1021
25255,685
25256,1409
25257,253
25258,1716
25259,1410
25260,1984
25261,3005
25262,1343
25263,1866
25264,1542
25265,1008
25266,645
25267,1434
25268,903
25269,1209
25270,891
25271,934
25272,1424
25273,1346
25274,1055
25275,1545
25276,1035
25277,837
25278,805
25279,814
25280,976
25281,2012
25282,1119
25283,3198
25284,417
25285,2783
25286,3703
25287,2512
25288,1214
25289,612
25290,828
25291,593
25292,276
25293,872
25294,796
25295,1154
25296,1242
25297,1138
25298,793
25299,1258
25300,1095
25301,568
25302,588
25303,1046
25304,650
25305,964
25306,-613
25307,-1239
25308,599
25309,2563
25310,1333
25311,2211
25312,566
25313,389
25314,785
25315,955
25316,1330
25317,1122
25318,1111
25319,1190
25320,826
25321,1211
25322,1131
25323,301
25324,1484
25325,801
25326,930
25327,532
25328,826
25329,835
25330,1649
25331,-387
25332,-618
25333,-210
25334,1528
25335,3089
25336,1918
25337,1759
25338,607
25339,1008
25340,1342
25341,1262
25342,927
25343,985
25344,1016
25345,810
25346,1381
25347,1213
25348,861
25349,915
25350,983
25351,1062
25352,252
25353,500
25354,639
25355,1404
25356,744
25357,2066
25358,856
25359,1901
25360,642
25361,982
25362,1209
25363,1424
25364,885
25365,1064
25366,1094
25367,938
25368,463
25369,1022
25370,1368
25371,844
25372,814
25373,1175
25374,964
25375,938
25376,646
25377,1419
25378,2109
25379,1513
25380,1726
25381,1416
25382,1315
25383,788
25384,1037
25385,431
25386,977
25387,847
25388,1331
25389,1056
25390,699
25391,955
25392,1013
25393,685
25394,664
25395,843
25396,438
25397,717
25398,1150
25399,1099
25400,694
25401,1236
25402,1180
25403,-310
25404,2289
25405,1317
25406,3601
25407,988
25408,606
25409,1314
25410,435
25411,1270
25412,-126
25413,1292
25414,1420
25415,810
25416,1364
25417,780
25418,940
25419,763
25420,1419
25421,1703
25422,938
25423,781
25424,-65
25425,1709
25426,388
25427,2815
25428,1402
25429,2887
25430,2641
25431,828
25432,1187
25433,892
25434,1087
25435,1471
25436,1011
25437,752
25438,515
25439,1196
25440,889
25441,861
25442,1234
25443,1637
25444,2106
25445,693
25446,1041
25447,585
25448,1069
25449,1816
25450,1020
25451,2997
25452,780
25453,1769
25454,2896
25455,3390
25456,370
25457,1708
25458,856
25459,1307
25460,647
25461,1134
25462,1016
25463,810
25464,1207
25465,442
25466,1218
25467,1504
25468,1366
25469,957
25470,902
25471,779
25472,506
25473,1458
25474,1053
25475,1092
25476,10
25477,-1451
25478,2228
25479,1388
25480,989
25481,912
25482,518
25483,901
25484,870
25485,1061
25486,850
25487,1009
25488,765
25489,942
25490,1479
25491,412
25492,1263
25493,1401
25494,934
25495,1295
25496,1257
25497,474
25498,1404
25499,3413
25500,1910
25501,1201
25502,-222
25503,3227
25504,205
25505,1556
25506,1288
25507,868
25508,906
25509,897
25510,1182
25511,981
25512,1133
25513,820
25514,1452
25515,839
25516,1076
25517,703
25518,861
25519,794
25520,799
25521,736
25522,3012
25523,1254
25524,1902
25525,-1951
25526,772
25527,1676
25528,1081
25529,1319
25530,1141
25531,1499
25532,881
25533,1233
25534,1285
25535,1315
25536,1103
25537,1655
25538,1380
25539,1497
25540,484
25541,730
25542,1051
25543,1033
25544,660
25545,1712
25546,2967
25547,1397
25548,1264
25549,1807
25550,2731
25551,1465
25552,271
25553,532
25554,1054
25555,1535
25556,964
25557,574
25558,1194
25559,801
25560,1090
25561,822
25562,763
25563,1130
25564,185
25565,943
25566,702
25567,1182
25568,1372
25569,1536
25570,2312
25571,-379
25572,2658
25573,945
25574,-1128
25575,3606
25576,348
25577,901
25578,814
25579,975
25580,558
25581,1399
25582,571
25583,722
25584,829
25585,864
25586,557
25587,1273
25588,956
25589,1251
25590,1022
25591,1388
25592,241
25593,1772
25594,2883
25595,3732
25596,1827
25597,1617
25598,1883
25599,2782
25600,847
25601,1078
25602,721
25603,1166
25604,789
25605,1073
25606,856
25607,792
25608,965
25609,901
25610,726
25611,768
25612,520
25613,842
25614,1057
25615,843
25616,948
25617,531
25618,345
25619,3860
25620,-873
25621,2924
25622,893
25623,3154
25624,1555
25625,1185
25626,1132
25627,818
25628,485
25629,705
25630,718
25631,528
25632,1388
25633,1163
25634,705
25635,717
25636,574
25637,1488
25638,693
25639,891
25640,540
25641,855
25642,3231
25643,3998
25644,1521
25645,4059
25646,-318
25647,2862
25648,1102
25649,512
25650,750
25651,467
25652,774
25653,643
25654,841
25655,811
25656,1065
25657,646
25658,878
25659,1183
25660,1411
25661,686
25662,1183
25663,872
25664,1714
25665,1127
25666,2936
25667,1465
25668,1933
25669,2257
25670,2082
25671,1589
25672,866
25673,1081
25674,347
25675,176
25676,874
25677,763
25678,1009
25679,784
25680,479
25681,1576
25682,1225
25683,503
25684,1267
25685,849
25686,790
25687,1242
25688,1331
25689,-44
25690,1359
25691,-498
25692,1505
25693,1620
25694,489
25695,1421
25696,760
25697,624
25698,788
25699,1086
25700,853
25701,1195
25702,1104
25703,832
25704,815
25705,808
25706,693
25707,990
25708,328
25709,732
25710,864
25711,799
25712,458
25713,1512
25714,530
25715,950
25716,3196
25717,2997
25718,207
25719,1112
25720,1213
25721,610
25722,933
25723,810
25724,903
25725,894
25726,521
25727,1202
25728,795
25729,732
25730,1178
25731,425
25732,527
25733,1008
25734,1083
25735,712
25736,1154
25737,1284
25738,2809
25739,1065
25740,3156
25741,3044
25742,2475
25743,1675
25744,892
25745,1484
25746,791
25747,1109
25748,916
25749,474
25750,1450
25751,1134
25752,965
25753,878
25754,1009
25755,536
25756,968
25757,1414
25758,840
25759,373
25760,1063
25761,1512
25762,1657
25763,1529
25764,505
25765,679
25766,503
25767,2249
25768,1317
25769,956
25770,1357
25771,450
25772,640
25773,747
25774,454
25775,897
25776,476
25777,939
25778,1086
25779,1672
25780,449
25781,943
25782,1272
25783,880
25784,1180
25785,2248
25786,-367
25787,3610
25788,2688
25789,1348
25790,500
25791,514
25792,915
25793,960
25794,910
25795,1142
25796,1159
25797,844
25798,196
25799,927
25800,1421
25801,951
25802,1044
25803,1102
25804,851
25805,990
25806,744
25807,626
25808,943
25809,1476
25810,1857
25811,350
25812,1190
25813,-450
25814,2931
25815,1951
25816,822
25817,889
25818,925
25819,1130
25820,733
25821,725
25822,940
25823,915
25824,1120
25825,956
25826,1117
25827,856
25828,1047
25829,474
25830,944
25831,453
25832,1451
25833,1412
25834,2398
25835,2177
25836,-120
25837,296
25838,974
25839,2863
25840,454
25841,1464
25842,1259
25843,255
25844,1426
25845,716
25846,1255
25847,1018
25848,931
25849,906
25850,954
25851,809
25852,1058
25853,1043
25854,903
25855,875
25856,658
25857,1366
25858,227
25859,3889
25860,2205
25861,-330
25862,1455
25863,1383
25864,528
25865,729
25866,486
25867,1202
25868,1313
25869,908
25870,1302
25871,641
25872,874
25873,634
25874,938
25875,514
25876,1594
25877,700
25878,672
25879,755
25880,472
25881,1935
25882,277
25883,832
25884,1315
25885,563
25886,119
25887,672
25888,1582
25889,1500
25890,734
25891,1362
25892,609
25893,577
25894,1223
25895,834
25896,1612
25897,901
25898,759
25899,912
25900,1012
25901,900
25902,900
25903,585
25904,1335
25905,1210
25906,3238
25907,972
25908,2258
25909,109
25910,1790
25911,1859
25912,2514
25913,1686
25914,676
25915,895
25916,1368
25917,686
25918,950
25919,1327
25920,1217
25921,895
25922,1096
25923,731
25924,871
25925,1211
25926,1035
25927,1652
25928,461
25929,1194
25930,3718
25931,1346
25932,1607
25933,1011
25934,1988
25935,1036
25936,1287
25937,946
25938,1169
25939,1279
25940,1250
25941,585
25942,375
25943,1215
25944,297
25945,379
25946,793
25947,1375
25948,535
25949,533
25950,989
25951,1247
25952,985
25953,1463
25954,1533
25955,4257
25956,1939
25957,2411
25958,2297
25959,2719
25960,751
25961,532
25962,785
25963,926
25964,620
25965,444
25966,794
25967,362
25968,915
25969,383
25970,1026
25971,1366
25972,712
25973,584
25974,493
25975,632
25976,985
25977,1235
25978,-553
25979,2036
25980,1547
25981,4551
25982,851
25983,-39
25984,1994
25985,-401
25986,865
25987,890
25988,690
25989,996
25990,1091
25991,796
25992,1555
25993,820
25994,564
25995,1105
25996,1398
25997,871
25998,1016
25999,771
26000,1107
26001,218
26002,2814
26003,3619
26004,706
26005,-82
26006,2342
26007,963
26008,852
26009,733
26010,1209
26011,913
26012,1034
26013,1462
26014,742
26015,744
26016,929
26017,720
26018,1131
26019,772
26020,1147
26021,1103
26022,948
26023,1017
26024,935
26025,1701
26026,2717
26027,2797
26028,1803
26029,405
26030,2271
26031,1219
26032,847
26033,1526
26034,1121
26035,791
26036,828
26037,773
26038,381
26039,944
26040,1045
26041,1056
26042,859
26043,1071
26044,1163
26045,719
26046,1008
26047,1115
26048,852
26049,1628
26050,3159
26051,2884
26052,657
26053,936
26054,2580
26055,1131
26056,1315
26057,1403
26058,446
26059,811
26060,1273
26061,1487
26062,867
26063,643
26064,1257
26065,840
26066,1034
26067,1214
26068,878
26069,838
26070,625
26071,956
26072,811
26073,1697
26074,3185
26075,3335
26076,2436
26077,4425
26078,2497
26079,976
26080,1055
26081,1258
26082,675
26083,886
26084,624
26085,679
26086,758
26087,1420
26088,1257
26089,1204
26090,1060
26091,1170
26092,1021
26093,939
26094,740
26095,353
26096,754
26097,537
26098,2505
26099,2435
26100,1259
26101,1131
26102,2321
26103,1334
26104,846
26105,595
26106,1214
26107,721
26108,1074
26109,1126
26110,586
26111,1413
26112,1037
26113,780
26114,408
26115,654
26116,1334
26117,742
26118,709
26119,610
26120,1239
26121,1071
26122,4028
26123,-500
26124,1478
26125,798
26126,3441
26127,1026
26128,1482
26129,234
26130,634
26131,824
26132,520
26133,1288
26134,355
26135,1331
26136,1326
26137,950
26138,1387
26139,1563
26140,1267
26141,839
26142,752
26143,826
26144,1394
26145,1099
26146,2937
26147,2035
26148,1815
26149,3269
26150,2381
26151,1486
26152,718
26153,1245
26154,1461
26155,1185
26156,765
26157,1522
26158,1096
26159,1104
26160,1165
26161,1160
26162,692
26163,822
26164,554
26165,270
26166,649
26167,382
26168,316
26169,2588
26170,1935
26171,1441
26172,310
26173,1514
26174,2121
26175,2037
26176,852
26177,737
26178,1029
26179,392
26180,1481
26181,877
26182,1070
26183,816
26184,937
26185,1217
26186,1268
26187,1531
26188,1008
26189,367
26190,797
26191,364
26192,1445
26193,1182
26194,2179
26195,2066
26196,1389
26197,1426
26198,3435
26199,2273
26200,250
26201,1373
26202,1120
26203,1360
26204,643
26205,671
26206,874
26207,718
26208,1326
26209,1252
26210,272
26211,963
26212,551
26213,1439
26214,696
26215,1329
26216,26
26217,1418
26218,2550
26219,799
26220,2593
26221,1145
26222,1699
26223,1965
26224,1548
26225,1212
26226,533
26227,1047
26228,662
26229,948
26230,974
26231,1372
26232,1131
26233,571
26234,908
26235,944
26236,917
26237,1098
26238,844
26239,239
26240,994
26241,1066
26242,2050
26243,2438
26244,2638
26245,-570
26246,3277
26247,674
26248,1424
26249,1548
26250,633
26251,504
26252,1459
26253,526
26254,1273
26255,625
26256,740
26257,1311
26258,1272
26259,456
26260,633
26261,906
26262,943
26263,662
26264,831
26265,821
26266,1772
26267,1247
26268,3618
26269,2383
26270,-110
26271,1658
26272,1413
26273,1180
26274,1415
26275,633
26276,648
26277,1085
26278,1046
26279,1174
26280,1175
26281,1059
26282,1097
26283,932
26284,808
26285,1072
26286,910
26287,527
26288,448
26289,1461
26290,1470
26291,711
26292,1945
26293,3730
26294,1197
26295,760
26296,617
26297,903
26298,1105
26299,1109
26300,671
26301,1180
26302,1104
26303,1081
26304,1374
26305,1072
26306,925
26307,826
26308,1303
26309,803
26310,872
26311,786
26312,584
26313,1385
26314,2199
26315,1563
26316,1109
26317,3371
26318,417
26319,2983
26320,654
26321,998
26322,1393
26323,1364
26324,1192
26325,900
26326,687
26327,1032
26328,655
26329,869
26330,994
26331,518
26332,831
26333,506
26334,1141
26335,203
26336,1385
26337,2028
26338,3251
26339,2611
26340,1362
26341,1766
26342,542
26343,1813
26344,1332
26345,1649
26346,772
26347,537
26348,809
26349,879
26350,423
26351,1405
26352,1288
26353,872
26354,831
26355,942
26356,1072
26357,920
26358,889
26359,658
26360,944
26361,1769
26362,2344
26363,323
26364,3219
26365,575
26366,2716
26367,1244
26368,682
26369,1429
26370,892
26371,790
26372,757
26373,994
26374,790
26375,1302
26376,738
26377,564
26378,1584
26379,570
26380,1712
26381,862
26382,1156
26383,1126
26384,902
26385,658
26386,1884
26387,2798
26388,1903
26389,1055
26390,2749
26391,894
26392,1394
26393,1379
26394,995
26395,13
26396,1291
26397,1009
26398,961
26399,1347
26400,898
26401,718
26402,931
26403,881
26404,507
26405,1379
26406,967
26407,709
26408,1486
26409,1322
26410,1966
26411,3038
26412,1014
26413,2798
26414,3396
26415,2396
26416,954
26417,832
26418,1825
26419,1220
26420,1258
26421,975
26422,1407
26423,805
26424,1544
26425,1149
26426,1471
26427,1261
26428,1325
26429,1103
26430,1053
26431,658
26432,1086
26433,2117
26434,2036
26435,2195
26436,1189
26437,2871
26438,1397
26439,1373
26440,507
26441,1507
26442,623
26443,1202
26444,1371
26445,852
26446,1186
26447,1206
26448,1008
26449,969
26450,1323
26451,781
26452,1227
26453,996
26454,965
26455,844
26456,1578
26457,1160
26458,1280
26459,4524
26460,3927
26461,1221
26462,3962
26463,1611
26464,1379
26465,408
26466,873
26467,788
26468,885
26469,1437
26470,1354
26471,1173
26472,1313
26473,1063
26474,1024
26475,1048
26476,627
26477,544
26478,1061
26479,709
26480,1264
26481,2630
26482,167
26483,4039
26484,1895
26485,2224
26486,-3
26487,1708
26488,844
26489,1050
26490,1491
26491,1502
26492,906
26493,1067
26494,1180
26495,1001
26496,659
26497,672
26498,1085
26499,1072
26500,1340
26501,1033
26502,881
26503,1000
26504,900
26505,1617
26506,913
26507,1650
26508,1738
26509,-26
26510,2313
26511,1863
26512,650
26513,720
26514,874
26515,1048
26516,604
26517,973
26518,688
26519,636
26520,1041
26521,930
26522,916
26523,717
26524,768
26525,828
26526,1067
26527,937
26528,1034
26529,1140
26530,788
26531,1128
26532,2032
26533,2773
26534,948
26535,1568
26536,926
26537,1135
26538,1037
26539,754
26540,417
26541,1104
26542,412
26543,695
26544,1096
26545,1175
26546,882
26547,519
26548,479
26549,845
26550,1129
26551,933
26552,967
